2dconvolution
3505,709,3.477955,161.528244,561.787964
3505,747,3.281600,165.751190,543.929138
3505,785,3.115018,170.283310,530.435486
3505,823,2.960013,174.251221,515.785828
3505,861,2.825227,178.542755,504.423767
3505,899,2.701372,184.630951,498.756897
3505,937,2.586400,188.647507,487.917908
3505,975,2.482348,193.304764,479.849640
3505,1013,2.431692,198.980469,483.859253
3505,1050,2.429555,204.324554,496.417816
3505,1088,2.428332,213.932266,519.498657
3505,1126,2.427782,227.010971,551.133057
3505,1164,2.427846,228.560715,554.910278
fft
810,595,6.218438,60.885395,378.612061
810,633,5.935075,61.685703,366.109253
810,671,5.654761,63.233856,357.572357
810,709,5.434788,64.997490,353.247589
810,747,5.249941,66.776634,350.573395
810,785,5.067582,69.198853,350.670837
810,823,4.899229,70.978355,347.739197
810,861,4.768478,73.410789,350.057739
810,899,4.706672,76.737343,361.177521
810,937,4.687473,78.887939,369.785095
810,975,4.679755,81.884483,383.199341
810,1013,4.677422,84.663307,396.006012
810,1050,4.677052,88.966019,416.098663
810,1088,4.676708,93.313011,436.397675
810,1126,4.676226,99.025047,463.063507
810,1164,4.676322,102.051949,477.227753
3505,595,5.376374,102.149956,549.196350
3505,633,5.067014,103.595413,524.919373
3505,671,4.784720,104.775276,501.320343
3505,709,4.529232,106.498009,482.354187
3505,747,4.303677,107.945786,464.563812
3505,785,4.106339,109.068787,447.873383
3505,823,3.906382,110.581360,431.973083
3505,861,3.734795,112.020775,418.374603
3505,899,3.576939,113.270912,405.163147
3505,937,3.433877,114.960991,394.761902
3505,975,3.300184,116.692703,385.107330
3505,1013,3.172918,120.531769,382.437378
3505,1050,3.085993,123.036758,379.690521
3505,1088,2.993075,129.385590,387.260803
3505,1126,2.897412,136.449905,395.351654
3505,1164,2.865520,140.473572,402.529846
md5hash
810,595,3.808208,72.298477,275.327667
810,633,3.573962,74.554184,266.453857
810,671,3.376898,77.695633,262.370239
810,709,3.180295,81.474312,259.112366
810,747,3.028622,86.052902,260.621674
810,785,2.899877,89.746765,260.254547
810,823,2.765471,95.503586,264.112366
810,861,2.647711,100.092659,265.016418
810,899,2.525227,104.336899,263.474335
810,937,2.428936,111.225815,270.160400
810,975,2.337855,116.899147,273.293243
810,1013,2.252784,126.715462,285.462494
810,1050,2.171785,134.537033,292.185577
810,1088,2.096840,144.992050,304.025116
810,1126,2.022649,156.172318,315.881775
810,1164,1.996797,164.109848,327.694061
3505,595,3.817959,122.744568,468.633728
3505,633,3.590567,126.252632,453.318481
3505,671,3.386389,129.178162,437.447449
3505,709,3.205366,131.364334,421.070801
3505,747,3.044111,135.301575,411.872955
3505,785,2.904627,137.905899,400.565155
3505,823,2.776963,139.366989,387.016968
3505,861,2.655113,143.044601,379.799561
3505,899,2.541539,146.085190,371.281189
3505,937,2.441345,149.069199,363.929382
3505,975,2.347150,152.427048,357.769165
3505,1013,2.258398,159.643005,360.537445
3505,1050,2.180188,167.474731,365.126343
3505,1088,2.106028,174.861298,368.262756
3505,1126,2.030208,187.716766,381.104095
3505,1164,2.006387,196.327530,393.909027
reduction
810,595,6.164414,63.574051,391.896759
810,633,6.157724,64.116608,394.812378
810,671,6.150515,64.453201,396.420380
810,709,6.145263,65.865570,404.761261
810,747,6.136850,66.670120,409.144531
810,785,6.131546,68.021828,417.078949
810,823,6.126067,69.401436,425.157867
810,861,6.121760,70.514603,431.673462
810,899,6.115451,72.226784,441.699341
810,937,6.111762,74.165039,453.279053
810,975,6.109272,75.992279,464.257477
810,1013,6.107080,78.598396,480.006653
810,1050,6.104647,81.072212,494.917236
810,1088,6.102078,84.694206,516.810730
810,1126,6.100781,90.257423,550.640747
810,1164,6.099189,92.191269,562.291992
3505,595,2.858624,119.761978,342.354523
3505,633,2.745398,121.047623,332.323822
3505,671,2.585158,122.782036,317.410980
3505,709,2.446511,125.349228,306.668274
3505,747,2.320427,127.138412,295.015472
3505,785,2.204033,127.952728,282.012024
3505,823,2.086799,130.516953,272.362579
3505,861,1.983601,133.886154,265.576660
3505,899,1.892566,134.301743,254.174911
3505,937,1.811349,136.399811,247.067627
3505,975,1.739340,140.206665,243.867020
3505,1013,1.696919,143.439133,243.404526
3505,1050,1.679459,145.389709,244.175995
3505,1088,1.659449,153.503616,254.731415
3505,1126,1.641811,158.680222,260.522949
3505,1164,1.636011,162.126801,265.241302
s3d_double
810,595,24.169886,62.506603,1510.777344
810,633,23.898142,63.032516,1506.360107
810,671,23.615757,63.891785,1508.852905
810,709,23.400600,65.438072,1531.290161
810,747,23.200842,66.616302,1545.554321
810,785,23.038692,68.236931,1572.089722
810,823,22.902815,69.894737,1600.786255
810,861,22.783474,71.310028,1624.690186
810,899,22.684185,73.051086,1657.104370
810,937,22.605093,75.576172,1708.406494
810,975,22.519688,77.723389,1750.306396
810,1013,22.437737,80.693985,1810.590332
810,1050,22.372894,83.628258,1871.006226
810,1088,22.308750,87.369202,1949.097656
810,1126,22.237055,93.157555,2071.549561
810,1164,22.219160,95.303841,2117.571289
3505,595,13.133694,117.957024,1549.211426
3505,633,12.506693,119.769234,1497.917114
3505,671,11.756017,122.416451,1439.129883
3505,709,11.099199,124.810417,1385.295654
3505,747,10.496897,127.120743,1334.373291
3505,785,9.980430,129.794708,1295.406982
3505,823,9.494520,131.892426,1252.255371
3505,861,9.058479,133.744781,1211.524414
3505,899,8.660363,136.724182,1184.081055
3505,937,8.294005,138.778442,1151.029175
3505,975,7.960341,140.733871,1120.289551
3505,1013,7.725813,140.953842,1088.983032
3505,1050,7.601130,145.513855,1106.069580
3505,1088,7.481449,152.501831,1140.934692
3505,1126,7.367240,160.436203,1181.972046
3505,1164,7.323998,164.819595,1207.138428
stencil2d
810,595,8.889989,67.661835,601.513000
810,633,8.844425,67.317513,595.384705
810,671,8.825947,68.472099,604.331116
810,709,8.798448,70.017494,616.045227
810,747,8.765149,71.147278,623.616516
810,785,8.769199,72.542366,636.138489
810,823,8.768020,73.911362,648.056274
810,861,8.772016,75.258255,660.166565
810,899,8.772945,77.073158,676.158630
810,937,8.772578,79.392067,696.473083
810,975,8.768563,81.569687,715.248962
810,1013,8.767496,84.838524,743.821411
810,1050,8.769823,87.244804,765.121521
810,1088,8.772946,91.607140,803.664490
810,1126,8.772385,98.606812,865.016907
810,1164,8.773879,100.828865,884.660278
3505,595,4.431608,127.522125,565.128113
3505,633,4.243857,129.694214,550.403748
3505,671,3.985436,131.748322,525.074524
3505,709,3.757222,134.978027,507.142395
3505,747,3.550131,137.383072,487.727905
3505,785,3.370380,140.433014,473.312683
3505,823,3.205312,142.451111,456.600189
3505,861,3.058486,146.496948,448.058899
3505,899,2.924397,148.559143,434.445953
3505,937,2.800386,150.057953,420.220154
3505,975,2.688428,151.117096,406.267426
3505,1013,2.626382,155.803879,409.200500
3505,1050,2.602545,161.873932,421.284180
3505,1088,2.578275,168.461029,434.338898
3505,1126,2.556223,177.705963,454.256134
3505,1164,2.548811,180.623917,460.376312
atax
810,595,33.153259,55.955952,1855.122070
810,633,31.398298,56.820366,1784.062866
810,671,29.841885,57.935707,1728.910645
810,709,28.398640,59.639038,1693.667603
810,747,27.197378,61.257900,1666.054321
810,785,26.095123,63.044731,1645.160034
810,823,24.923195,65.213326,1625.324463
810,861,24.060467,66.789139,1606.977905
810,899,23.264534,69.099586,1607.569580
810,937,22.397160,71.398010,1599.112671
810,975,21.665691,74.600090,1616.262573
810,1013,21.072893,77.834412,1640.196167
810,1050,20.449123,81.326538,1663.056396
810,1088,19.830784,85.906212,1703.587402
810,1126,19.241619,92.396301,1777.854492
810,1164,19.163486,94.803444,1816.764526
3505,595,31.219858,96.009987,2997.418213
3505,633,29.558710,97.114792,2870.588135
3505,671,27.906555,98.293678,2743.037842
3505,709,26.401590,99.533997,2627.855713
3505,747,25.072960,100.840759,2528.376221
3505,785,23.894184,102.025215,2437.809326
3505,823,22.766516,103.155487,2348.490967
3505,861,21.789879,104.277939,2272.203613
3505,899,20.872503,105.578140,2203.680176
3505,937,20.038826,106.638481,2136.909912
3505,975,19.290600,107.876511,2081.002686
3505,1013,18.584888,110.429558,2052.321045
3505,1050,17.958179,114.313591,2052.864014
3505,1088,17.348093,119.770485,2077.789551
3505,1126,16.727089,125.804604,2104.344971
3505,1164,16.638964,129.326996,2151.867188
backprop
810,595,17.638113,70.181999,1237.878052
810,633,16.832926,71.459167,1202.866821
810,671,16.123035,73.141403,1179.261475
810,709,15.474974,75.674217,1171.056519
810,747,14.852043,78.517784,1166.149536
810,785,14.387727,81.313286,1169.913330
810,823,13.899357,84.322777,1172.032349
810,861,13.490375,86.786781,1170.786255
810,899,13.252326,89.529724,1186.477051
810,937,13.210019,92.319824,1219.546631
810,975,13.179124,95.457420,1258.045166
810,1013,13.159751,99.410278,1308.214478
810,1050,13.151285,103.571938,1362.104126
810,1088,13.141074,108.837471,1430.241333
810,1126,13.130929,116.461334,1529.245483
810,1164,13.127032,118.883606,1560.588867
3505,595,16.531733,116.616524,1927.873169
3505,633,15.912292,117.773460,1874.045654
3505,671,15.004914,120.345810,1805.778564
3505,709,14.213164,122.765717,1744.889282
3505,747,13.475089,125.124649,1686.065796
3505,785,12.839494,127.529968,1637.420288
3505,823,12.249755,129.875534,1590.943481
3505,861,11.716928,132.250717,1549.572144
3505,899,11.224990,134.302383,1507.542969
3505,937,10.769161,136.767578,1472.872070
3505,975,10.353061,139.252533,1441.689941
3505,1013,9.968024,144.854889,1443.917114
3505,1050,9.620139,151.152634,1454.109253
3505,1088,9.290258,159.735886,1483.987671
3505,1126,8.969477,169.784103,1522.874512
3505,1164,8.869308,174.139221,1544.494263
bicg
810,595,493.926300,51.777859,25574.447266
810,633,475.295380,52.384857,24898.281250
810,671,459.113953,52.940075,24305.525391
810,709,444.493256,53.535004,23795.947266
810,747,431.919250,54.059345,23349.271484
810,785,420.454987,54.568218,22943.480469
810,823,408.967316,55.985382,22896.191406
810,861,398.701538,57.141708,22782.486328
810,899,389.280975,58.759727,22874.042969
810,937,380.848450,60.374275,22993.449219
810,975,373.302551,62.663731,23392.531250
810,1013,366.358521,65.127518,23860.021484
810,1050,359.967163,67.321167,24233.408203
810,1088,353.882568,71.003159,25126.779297
810,1126,347.520264,76.121460,26453.748047
810,1164,346.464081,77.998421,27023.652344
3505,595,395.325439,88.407410,34949.699219
3505,633,377.809601,89.141891,33678.660156
3505,671,357.796600,89.882645,32159.703125
3505,709,339.553986,90.672836,30788.324219
3505,747,323.322845,91.492523,29581.623047
3505,785,309.006195,92.253365,28506.861328
3505,823,295.604218,93.029884,27500.025391
3505,861,283.658447,93.839638,26618.404297
3505,899,272.809113,94.564651,25798.099609
3505,937,262.752441,94.776611,24902.785156
3505,975,253.637878,95.569817,24240.125000
3505,1013,246.630234,97.933853,24153.449219
3505,1050,239.736603,101.275612,24279.472656
3505,1088,233.201584,105.501434,24603.101562
3505,1126,226.357162,110.526146,25018.384766
3505,1164,225.180496,113.472206,25551.728516
correlation
810,595,4.123877,51.887058,213.975845
810,633,3.946832,52.124256,205.725677
810,671,3.782348,52.479591,198.496063
810,709,3.666008,52.938755,194.073883
810,747,3.535246,53.731808,189.955139
810,785,3.449803,53.860428,185.807892
810,823,3.311887,55.082851,182.428177
810,861,3.216687,55.881569,179.753510
810,899,3.133204,57.273132,179.448395
810,937,3.056331,58.927338,180.101440
810,975,2.996410,60.754234,182.044571
810,1013,2.906029,63.173733,183.584686
810,1050,2.860774,65.416779,187.142609
810,1088,2.798881,68.439110,191.552948
810,1126,2.737379,73.695480,201.732468
810,1164,2.723692,75.256279,204.974960
3505,595,3.781369,87.912521,332.429718
3505,633,3.572552,88.483406,316.111542
3505,671,3.374278,88.926735,300.063538
3505,709,3.202308,89.429695,286.381439
3505,747,3.056874,90.102661,275.432495
3505,785,2.911027,90.688553,263.996857
3505,823,2.761873,91.132126,251.695343
3505,861,2.640209,92.245476,243.547333
3505,899,2.527023,92.945099,234.874420
3505,937,2.432736,93.446320,227.330261
3505,975,2.342453,93.828186,219.788101
3505,1013,2.230803,96.258797,214.734390
3505,1050,2.186892,98.828377,216.126953
3505,1088,2.106741,102.895294,216.773712
3505,1126,2.031603,107.589973,218.580063
3505,1164,2.024091,110.892570,224.456589
covariance
810,595,4.117631,51.893581,213.678635
810,633,3.946623,52.413883,206.857819
810,671,3.774289,52.866753,199.534378
810,709,3.649182,53.042973,193.563477
810,747,3.522336,53.748802,189.321350
810,785,3.443106,54.209522,186.649155
810,823,3.304117,55.255180,182.569595
810,861,3.229513,56.401535,182.149521
810,899,3.129049,57.564106,180.120926
810,937,3.056108,59.212837,180.960831
810,975,2.991115,61.433605,183.754944
810,1013,2.922113,63.753895,186.296082
810,1050,2.851961,65.725052,187.445297
810,1088,2.792361,68.675354,191.766357
810,1126,2.741060,73.892189,202.542923
810,1164,2.720682,75.520226,205.466522
3505,595,3.773700,88.122665,332.548492
3505,633,3.569835,88.585030,316.233948
3505,671,3.371552,89.074257,300.318481
3505,709,3.195802,89.732903,286.768646
3505,747,3.052220,90.287613,275.577667
3505,785,2.908962,90.936066,264.529602
3505,823,2.760709,91.401833,252.333832
3505,861,2.639675,92.521645,244.227051
3505,899,2.525481,92.911423,234.646072
3505,937,2.430249,93.569809,227.397980
3505,975,2.340935,94.049820,220.164566
3505,1013,2.233435,96.648155,215.857407
3505,1050,2.184258,98.892174,216.006027
3505,1088,2.105770,102.950165,216.789352
3505,1126,2.029867,108.049438,219.326004
3505,1164,2.023759,110.534325,223.694885
fdtd2d
810,595,20.371294,67.559853,1376.281738
810,633,20.370611,67.920250,1383.577026
810,671,20.371098,68.599754,1397.452271
810,709,20.361174,70.060135,1426.506592
810,747,20.342754,71.142395,1447.232178
810,785,20.348223,72.775803,1480.858276
810,823,20.358456,74.352394,1513.699829
810,861,20.357841,75.636230,1539.790405
810,899,20.357687,77.541481,1578.565186
810,937,20.356081,80.019577,1628.884888
810,975,20.344673,82.229675,1672.935913
810,1013,20.343651,85.065331,1730.539307
810,1050,20.343714,88.542198,1801.277100
810,1088,20.343130,92.429649,1880.308472
810,1126,20.340361,98.379234,2001.069214
810,1164,20.339630,100.542519,2044.997681
3505,595,8.360833,137.645020,1150.827026
3505,633,8.075670,139.573807,1127.151978
3505,671,7.556899,142.933273,1080.132324
3505,709,7.111628,147.254623,1047.220093
3505,747,6.697933,150.442017,1007.650574
3505,785,6.350233,154.400864,980.481384
3505,823,6.025799,158.266449,953.681763
3505,861,5.744450,161.205688,926.038025
3505,899,5.486953,165.444061,907.783813
3505,937,5.243257,169.366776,888.033508
3505,975,5.032404,172.620514,868.696106
3505,1013,4.922062,177.606781,874.191650
3505,1050,4.917532,183.172974,900.758911
3505,1088,4.914585,191.051895,938.940796
3505,1126,4.911147,199.679413,980.654968
3505,1164,4.910377,204.405899,1003.709900
gemm
810,595,11.401463,83.795235,955.388245
810,633,10.860825,85.350212,926.973633
810,671,10.377931,88.952545,923.143372
810,709,9.964012,92.780342,924.464417
810,747,9.608946,96.849289,930.619629
810,785,9.323286,100.961052,941.288757
810,823,9.079403,104.961884,952.991272
810,861,8.824354,109.641815,967.518250
810,899,8.593354,114.387917,982.975891
810,937,8.409548,119.587456,1005.676453
810,975,8.222037,124.988144,1027.657104
810,1013,8.040270,132.375519,1064.334961
810,1050,7.890385,138.490112,1092.740234
810,1088,7.752248,147.701004,1145.014771
810,1126,7.622581,157.463562,1200.278687
810,1164,7.576938,162.952942,1234.684204
3505,595,10.448838,137.766388,1439.498657
3505,633,9.916334,140.340317,1391.661499
3505,671,9.426948,143.937119,1356.887573
3505,709,8.927802,147.333755,1315.366577
3505,747,8.559871,152.652924,1306.689331
3505,785,8.160300,155.591125,1269.670288
3505,823,7.765007,158.208832,1228.492554
3505,861,7.474988,162.544189,1215.015869
3505,899,7.101448,167.224533,1187.536255
3505,937,6.813016,168.151123,1145.616333
3505,975,6.571005,172.813202,1135.556396
3505,1013,6.357247,179.199707,1139.216919
3505,1050,6.139474,190.717453,1170.904907
3505,1088,5.925427,203.318756,1204.750488
3505,1126,5.805075,217.958084,1265.263062
3505,1164,5.704132,223.457001,1274.628174
gesummv
810,595,293.992004,51.638390,15181.273438
810,633,282.277161,52.196007,14733.740234
810,671,273.456940,52.948391,14479.104492
810,709,263.586761,54.216389,14290.721680
810,747,257.159302,55.288685,14217.999023
810,785,249.598053,56.657223,14141.532227
810,823,244.159500,58.089741,14183.162109
810,861,237.672318,59.201553,14070.570312
810,899,233.951736,60.861305,14238.608398
810,937,228.618057,62.595055,14310.360352
810,975,225.161392,64.775108,14584.853516
810,1013,220.335190,67.337440,14836.807617
810,1050,218.060211,69.624084,15182.243164
810,1088,213.901123,73.389938,15698.190430
810,1126,211.040878,78.626015,16593.302734
810,1164,209.333740,80.494888,16850.294922
3505,595,232.053741,91.902664,21326.355469
3505,633,221.419708,92.704872,20526.685547
3505,671,209.709167,93.593056,19627.322266
3505,709,198.944778,94.477753,18795.855469
3505,747,190.195602,95.316635,18128.804688
3505,785,181.257996,96.219612,17440.574219
3505,823,174.035141,97.024254,16885.628906
3505,861,167.005646,97.949158,16358.061523
3505,899,160.144806,98.813805,15824.518555
3505,937,154.651169,99.651970,15411.293945
3505,975,148.974533,100.451614,14964.732422
3505,1013,145.488647,102.425369,14901.727539
3505,1050,141.078018,105.166809,14836.724609
3505,1088,138.018707,109.596283,15126.336914
3505,1126,133.720093,114.683670,15335.510742
3505,1164,133.436722,117.751259,15712.341797
gramschmidt
810,595,4.023228,60.427402,243.113190
810,633,3.955167,61.656929,243.863434
810,671,3.898463,62.311443,242.918839
810,709,3.849022,63.512047,244.459259
810,747,3.809457,64.445564,245.502625
810,785,3.787891,65.850609,249.434937
810,823,3.748237,67.862389,254.364319
810,861,3.730622,68.224380,254.519363
810,899,3.705444,70.538071,261.374878
810,937,3.686795,72.826477,268.496307
810,975,3.674072,74.612564,274.131927
810,1013,3.659702,77.182396,282.464600
810,1050,3.647301,80.068413,292.033569
810,1088,3.631680,83.745354,304.136292
810,1126,3.626909,89.327034,323.980988
810,1164,3.624574,91.299408,330.921509
3505,595,2.741709,105.777649,290.011475
3505,633,2.668679,106.378929,283.891266
3505,671,2.584681,107.363052,277.499268
3505,709,2.510092,109.194260,274.087646
3505,747,2.420206,110.249130,266.825592
3505,785,2.324708,111.352280,258.861511
3505,823,2.269188,113.625641,257.837982
3505,861,2.188362,114.403717,250.356720
3505,899,2.143608,115.083374,246.693665
3505,937,2.099388,116.181267,243.909576
3505,975,2.045420,117.717033,240.780731
3505,1013,1.998781,120.145302,240.144135
3505,1050,1.970678,123.789719,243.949722
3505,1088,1.936707,128.761658,249.373581
3505,1126,1.936822,136.263367,263.917877
3505,1164,1.917066,138.001678,264.558258
hotspot
810,595,1.665682,63.857166,106.365715
810,633,1.572496,65.184464,102.502289
810,671,1.477306,67.075256,99.090691
810,709,1.402980,69.609886,97.661308
810,747,1.337324,72.748810,97.288742
810,785,1.280503,75.462044,96.629349
810,823,1.221324,78.102264,95.388206
810,861,1.169455,82.570297,96.562225
810,899,1.122593,85.220505,95.667900
810,937,1.084243,90.750671,98.395775
810,975,1.045068,94.357262,98.609764
810,1013,1.006199,101.127228,101.754066
810,1050,0.975012,106.190475,103.536972
810,1088,0.944585,110.933662,104.786308
810,1126,0.910938,117.903740,107.402985
810,1164,0.902446,125.921982,113.637749
3505,595,1.643565,107.647484,176.925644
3505,633,1.549284,109.441551,169.556030
3505,671,1.466370,110.287979,161.722977
3505,709,1.390608,112.122513,155.918472
3505,747,1.322579,113.326019,149.882599
3505,785,1.262828,115.668129,146.068954
3505,823,1.205682,117.001434,141.066513
3505,861,1.154359,118.341263,136.608337
3505,899,1.107929,122.658875,135.897324
3505,937,1.064352,122.529823,130.414917
3505,975,1.023826,127.062119,130.089493
3505,1013,0.984670,132.000504,129.976929
3505,1050,0.954449,132.471741,126.437523
3505,1088,0.923038,142.141815,131.202332
3505,1126,0.891204,150.705521,134.309402
3505,1164,0.879095,155.359573,136.575912
mri-gridding
810,595,3.716024,69.737030,259.144470
810,633,3.508749,71.526001,250.966766
810,671,3.300632,73.880119,243.851135
810,709,3.133492,77.862450,243.981400
810,747,2.996987,80.762695,242.044769
810,785,2.873825,84.196632,241.966370
810,823,2.741903,89.078178,244.243713
810,861,2.639714,92.478409,244.116516
810,899,2.537319,97.583649,247.600815
810,937,2.442072,103.501556,252.758224
810,975,2.355085,108.997665,256.698792
810,1013,2.273616,114.854866,261.135895
810,1050,2.204975,121.396576,267.676453
810,1088,2.137501,130.723831,279.422272
810,1126,2.071959,143.117859,296.534302
810,1164,2.045854,144.761749,296.161469
3505,595,3.621730,116.952202,423.569275
3505,633,3.428214,119.944183,411.194366
3505,671,3.223059,121.791344,392.540649
3505,709,3.049281,124.422874,379.400269
3505,747,2.894114,127.906136,370.174927
3505,785,2.757132,130.123764,358.768372
3505,823,2.635846,132.013885,347.968262
3505,861,2.520265,134.381836,338.677856
3505,899,2.415609,138.072327,333.528809
3505,937,2.315909,138.716812,321.255493
3505,975,2.227325,141.255051,314.620850
3505,1013,2.144470,147.860779,317.083008
3505,1050,2.077318,154.879379,321.733704
3505,1088,2.003863,162.583237,325.794556
3505,1126,1.936666,174.937271,338.795013
3505,1164,1.911816,180.685822,345.437988
mvt
810,595,328.823029,51.746048,17015.292969
810,633,316.393829,52.401497,16579.511719
810,671,305.559448,52.960278,16182.512695
810,709,295.832336,53.462227,15815.855469
810,747,287.480835,54.043018,15536.332031
810,785,279.922974,54.524643,15262.700195
810,823,272.326538,55.939606,15233.838867
810,861,265.468750,57.084087,15154.041016
810,899,259.141388,58.616539,15189.970703
810,937,253.516251,60.786499,15410.365234
810,975,248.485535,62.574341,15548.818359
810,1013,243.846313,64.998062,15849.538086
810,1050,239.595688,67.905838,16269.946289
810,1088,235.550171,70.954323,16713.302734
810,1126,231.295883,76.048508,17589.707031
810,1164,230.563721,77.879921,17956.285156
3505,595,263.400909,88.321053,23263.845703
3505,633,251.719772,88.996277,22402.121094
3505,671,238.406967,89.778183,21403.744141
3505,709,226.254837,90.629288,20505.314453
3505,747,215.442001,91.404076,19692.277344
3505,785,205.913467,92.149559,18974.835938
3505,823,196.973160,92.977531,18314.078125
3505,861,189.016327,93.663307,17703.894531
3505,899,181.792603,94.494171,17178.341797
3505,937,175.086487,95.228722,16673.261719
3505,975,169.022552,95.927315,16213.878906
3505,1013,164.340286,98.360725,16164.628906
3505,1050,159.748413,101.192703,16165.373047
3505,1088,155.388489,105.415871,16380.412109
3505,1126,150.830353,110.406578,16652.664062
3505,1164,150.046402,113.359131,17009.130859
syrk
810,595,3.499622,77.891304,272.590118
810,633,3.365561,79.183121,266.495605
810,671,3.232343,80.073967,258.826538
810,709,3.149219,81.153152,255.569046
810,747,3.047794,82.222221,250.596436
810,785,2.907994,83.672043,243.317764
810,823,2.849128,86.587334,246.698441
810,861,2.741839,89.291229,244.822205
810,899,2.671708,92.391899,246.844131
810,937,2.573877,97.046074,249.784698
810,975,2.504309,99.536308,249.269684
810,1013,2.442710,104.489151,255.236740
810,1050,2.358350,109.826622,259.009583
